,Treated,Treated,Treated,Matched Controls,Matched Controls,Matched Controls,Test-TC,Test-TC,General Population,General Population,General Population,Test-TG,Test-TG,Random,Random,Random,Test-TR,Test-TR
,mean,std,count,mean,std,count,t-stat,pval,mean,std,count,t-stat,pval,mean,std,count,t-stat,pval
CC_HEPATITIS_D,0.0,0.0,1364,0.0,0.0,6820,,,0.0,0.0,1364,,,0.0,0.0,6820,,
CC_SCHIZOPHRENIA,0.0021994134897360706,0.04686348447571175,1364,0.004838709677419355,0.06939742592369194,6820,-1.344585600386998,0.17879636919526973,0.0021994134897360706,0.04686348447571175,1364,0.0,1.0,0.004838709677419355,0.06939742592369194,6820,-1.344585600386998,0.17879636919526973
CC_HEPATITIS_B_ACUTE,0.0007331378299120235,0.027076518053694116,1364,0.0005865102639296188,0.024212646083762016,6820,0.20003716508665623,0.8414564863148624,0.0007331378299120235,0.027076518053694116,1364,0.0,1.0,0.0005865102639296188,0.024212646083762016,6820,0.20003716508665623,0.8414564863148624
ACUTE_C,0.594574780058651,1.7972833198732663,1364,0.6435483870967742,1.5857216939498509,6820,-1.017400978613947,0.30899279931105106,0.594574780058651,1.7972833198732663,1364,0.0,1.0,0.6435483870967742,1.5857216939498509,6820,-1.017400978613947,0.30899279931105106
CC_ALZHEIMER,0.0,0.0,1364,0.0005865102639296188,0.02421264608376202,6820,-0.894580273320796,0.3710378150126541,0.0,0.0,1364,,,0.0005865102639296188,0.02421264608376202,6820,-0.894580273320796,0.3710378150126541
CC_MIGRAINE,0.08577712609970674,0.2801373683660408,1364,0.07903225806451612,0.26980888471723913,6820,0.8373932420491852,0.40239602171733546,0.08577712609970674,0.2801373683660408,1364,0.0,1.0,0.07903225806451612,0.26980888471723913,6820,0.8373932420491852,0.40239602171733546
IP_BIN2,0.010263929618768328,0.10082675474297935,1364,0.007771260997067449,0.0894723277266478,6820,0.9188440275183518,0.35820424589396904,0.010263929618768328,0.10082675474297935,1364,0.0,1.0,0.007771260997067449,0.0894723277266478,6820,0.9188440275183518,0.35820424589396904
CC_LIVER,0.041788856304985335,0.20017973433542904,1364,0.0436950146627566,0.2044306439828006,6820,-0.3154448238797315,0.7524319831581967,0.041788856304985335,0.20017973433542904,1364,0.0,1.0,0.0436950146627566,0.2044306439828006,6820,-0.3154448238797315,0.7524319831581967
CC_EPILEPSY,0.007331378299120235,0.08534031058742594,1364,0.010703812316715543,0.1029115815683275,6820,-1.1347452673954856,0.2565153065113659,0.007331378299120235,0.08534031058742594,1364,0.0,1.0,0.010703812316715543,0.1029115815683275,6820,-1.1347452673954856,0.2565153065113659
CC_ENDOMETRIAL_CANCER,0.002932551319648094,0.0540934071268071,1364,0.00249266862170088,0.04986802443637155,6820,0.293112084929735,0.7694439132036998,0.002932551319648094,0.0540934071268071,1364,0.0,1.0,0.00249266862170088,0.04986802443637155,6820,0.293112084929735,0.7694439132036998
CC_ADHD,0.0344574780058651,0.1824679964375553,1364,0.031964809384164225,0.17591929432607167,6820,0.47472437272626905,0.6349961137019084,0.0344574780058651,0.1824679964375553,1364,0.0,1.0,0.031964809384164225,0.17591929432607167,6820,0.47472437272626905,0.6349961137019084
CC_HEART_FAILURE,0.028592375366568914,0.16671901262742292,1364,0.02463343108504399,0.15501660762714323,6820,0.8500073972058431,0.3953458451572778,0.028592375366568914,0.16671901262742292,1364,0.0,1.0,0.02463343108504399,0.15501660762714323,6820,0.8500073972058431,0.3953458451572778
CC_DEPRESSION,0.23387096774193547,0.423446330464443,1364,0.24222873900293254,0.4284634115344973,6820,-0.6589267291605978,0.509961363358014,0.23387096774193547,0.423446330464443,1364,0.0,1.0,0.24222873900293254,0.4284634115344973,6820,-0.6589267291605978,0.509961363358014
ER_BIN6,0.08797653958944282,0.35258485317180405,1364,0.08680351906158358,0.34265004114819886,6820,0.11485600420014377,0.9085620761460257,0.08797653958944282,0.35258485317180405,1364,0.0,1.0,0.08680351906158358,0.34265004114819886,6820,0.11485600420014377,0.9085620761460257
CC_OSTEOPOROSIS,0.011730205278592375,0.10770846195801248,1364,0.01906158357771261,0.13675153267385698,6820,-1.8674838213081872,0.06186978068909445,0.011730205278592375,0.10770846195801248,1364,0.0,1.0,0.01906158357771261,0.13675153267385698,6820,-1.8674838213081872,0.06186978068909445
CC_GLAUCOMA,0.06158357771260997,0.24048584272640128,1364,0.05454545454545454,0.22710748702480169,6820,1.0344235306696108,0.3009687809486704,0.06158357771260997,0.24048584272640128,1364,0.0,1.0,0.05454545454545454,0.22710748702480169,6820,1.0344235306696108,0.3009687809486704
CC_ARTHRITIS,0.16495601173020527,0.3712769673323895,1364,0.17404692082111436,0.37917762546145145,6820,-0.8111068355475772,0.41732791378830425,0.16495601173020527,0.3712769673323895,1364,0.0,1.0,0.17404692082111436,0.37917762546145145,6820,-0.8111068355475772,0.41732791378830425
CC_ANXIETY_DISORDER,0.24486803519061584,0.43016664539139776,1364,0.27346041055718473,0.44576782143269356,6820,-2.1750045409050505,0.029658318445566045,0.24486803519061584,0.43016664539139776,1364,0.0,1.0,0.27346041055718473,0.44576782143269356,6820,-2.1750045409050505,0.029658318445566045
CC_HEPATITIS_C_ACUTE,0.0,0.0,1364,0.0,0.0,6820,,,0.0,0.0,1364,,,0.0,0.0,6820,,
CC_DISAB_DX_CNT,0.060117302052785926,0.2696025460164298,1364,0.0686217008797654,0.28189880646400267,6820,-1.0244151785273585,0.30566950125095216,0.060117302052785926,0.2696025460164298,1364,0.0,1.0,0.0686217008797654,0.28189880646400267,6820,-1.0244151785273585,0.30566950125095216
