,C0 Pred,C1 Pred,C2 Pred,C3 Pred,C4 Pred,C5 Pred
C0 True,0.5337694596123651,0.07661874733810937,0.07269027353111313,0.06635417924774176,0.05859417212817758,0.191973168142493
C1 True,0.4674765639946432,0.07936128344584438,0.077086009456394,0.07215966547322966,0.06594194976632321,0.23797452786356554
C2 True,0.38950436840338337,0.07789432312265102,0.07926175211050791,0.07735390208553392,0.07212164386253654,0.30386401041538724
C3 True,0.32287587506902177,0.07383265951167499,0.07795175140740929,0.07854835331526602,0.07624445445832989,0.37054690623829806
C4 True,0.2522491656832515,0.06745593665537325,0.07305188625375919,0.07874934967705914,0.078241780552489,0.4502518811780679
C5 True,0.19771287379624936,0.06029523568170299,0.06704257475924988,0.07277622909275215,0.07735048150025342,0.5248226051697922
