,C0 Pred,C1 Pred,C2 Pred,C3 Pred,C4 Pred,C5 Pred
C0 True,0.8931977967491561,0.0596811770165212,0.028203327124903855,0.01482474429958109,0.0036034847723964325,0.0004894700374412794
C1 True,0.11293011560851622,0.8710404766459865,0.01602940774549728,0.0,0.0,0.0
C2 True,0.015819597631973274,0.07936001048089283,0.8370303045190662,0.06139510509551532,0.003226149827638442,0.003168832444913901
C3 True,0.014692908688173955,0.05988232979391847,0.16230745308106803,0.7539905686123928,0.009126739824446716,0.0
C4 True,0.008622330503635464,0.02521349626302232,0.07284885860393113,0.17934320555280622,0.7048548986765135,0.009117210400091362
C5 True,0.00840091231626964,0.02254815002534212,0.04199822605169792,0.09652179422199696,0.10449822605169792,0.7260326913329954
