,C0 Pred,C1 Pred,C2 Pred,C3 Pred,C4 Pred,C5 Pred
C0 True,0.5286363203201931,0.05630380229344684,0.05374670436136082,0.05219815126584289,0.0488310409453321,0.2602839808138242
C1 True,0.469571699647601,0.0587557603686636,0.057535917592843586,0.053808620222282465,0.05313092979127135,0.307197072377338
C2 True,0.41633352370074245,0.055804846210328794,0.0544178836583177,0.057273394794811125,0.0548258138206739,0.36134453781512604
C3 True,0.35466598674145844,0.05654003059663437,0.05717746047934727,0.05558388577256502,0.05322539520652728,0.42280724120346763
C4 True,0.31263232180663375,0.051902226214152816,0.055494963751844484,0.05729133252069032,0.05491755950471547,0.46776159620196317
C5 True,0.2593742082594375,0.04813782619711173,0.05149480618191031,0.052001520141879906,0.05681530276159108,0.5321763364580694
