,C0 Pred,C1 Pred,C2 Pred,C3 Pred,C4 Pred,C5 Pred
C0 True,0.5292795654521775,0.07383818811346526,0.06955782853149518,0.06458657602998634,0.05678028016899082,0.20595756170388488
C1 True,0.46889400921658986,0.07861208999728923,0.07400379506641366,0.0683111954459203,0.0635673624288425,0.24661154784494443
C2 True,0.39014440727747407,0.07546708003589786,0.07881210736721873,0.07546708003589786,0.07008240189279595,0.3100269233907155
C3 True,0.3165476797552269,0.07151963284038755,0.0764278429372769,0.07400560938296788,0.07394186639469659,0.3875573686894442
C4 True,0.279335343555527,0.06826201321614166,0.07179059472637454,0.07121319047924553,0.07493424007185476,0.4344646179508565
C5 True,0.2134532556371928,0.056118571066632886,0.06194578160628325,0.06726627818596402,0.07683050418039017,0.5243856093235368
