,test_statistic,p,-log2(p),C,RMST-6-Months,RMST-12-Months,RMST-18-Months,RMST-24-Months
0,1.0868444218633695,0.29717144202006623,1.750632614393199,0,0.0024038461538413713,0.02917866685801407,0.1078595913207856,0.2321418972406022
1,3.0485251656650147,0.08081049574841619,3.629313505946069,1,0.0888888888888868,0.28780114409673985,0.8446892287182113,1.5247221945575014
2,5.121119496889386,0.023636363530506754,5.402848096732127,2,0.015077605321509147,0.12618027974105495,0.33460851100495503,0.5424382231554397
