,test_statistic,p,-log2(p),C,RMST-6-Months,RMST-12-Months,RMST-18-Months,RMST-24-Months
0,7.760793815444162,0.005339248911102273,7.549147476914165,0,-0.008964451313754118,0.08650121072257022,0.24816255100390094,0.5001946966416284
1,0.14247797141119006,0.7058298954996359,0.5026075579750708,1,0.011952191235061527,0.012587578425623747,0.024649634856764635,0.05511523058311596
2,0.8394563270896194,0.3595523078343015,1.4757264250194704,2,0.04034334763948699,0.09812967509657433,0.3076111795940708,0.484395218031608
