,C0 Pred,C1 Pred,C2 Pred
C0 True,0.966097370632729,0.03390262936727098,0.0
C1 True,0.04708393027698185,0.9263222301814709,0.026593839541547277
C2 True,0.0,0.0406871609403255,0.9593128390596745
