,C0 Pred,C1 Pred,C2 Pred
C0 True,0.9491535598511226,0.05084644014887742,0.0
C1 True,0.0477256446991404,0.9238449140401146,0.028429441260744984
C2 True,0.0,0.03884870403857746,0.9611512959614226
