,Treated,Treated,Treated,Matched Controls,Matched Controls,Matched Controls,Test-TC,Test-TC,General Population,General Population,General Population,Test-TG,Test-TG,Random,Random,Random,Test-TR,Test-TR
,mean,std,count,mean,std,count,t-stat,pval,mean,std,count,t-stat,pval,mean,std,count,t-stat,pval
AGE_AT_MIDMONTH,47.64042259990813,11.959722825087772,10885,47.92314218191367,11.965145989047148,49507,-2.232190087211154,0.0256060546840397,50.378854603184074,19.51403340696115,9650961,-14.637845046164259,1.612868284234007e-48,50.23580816739197,19.594389597104893,113745,-13.579276758071508,5.693840770671665e-42
ALLOW_AMT,664.0591639871383,2263.338563767124,10885,726.3037954228695,3537.6174060666867,49507,-1.7582904777581354,0.07870316194205534,857.8564288053801,4796.402098225472,9650961,-4.214943228937919,2.4984329430376878e-05,706.6092223834015,3986.044921123347,113745,-1.096914008532606,0.2726811038308886
MBR_GNDR,0.0,0.0,10885,0.0,0.0,49507,,,0.4330145982353467,0.49549266532377145,9650961,-91.17578310240373,0.0,0.4293815112752209,0.4949900838648635,113745,-90.50227210003065,0.0
CC_TOBACCO,0.012034910427193386,0.10904661294149862,10885,0.018199446542913122,0.13367343647476168,49507,-4.493825922119192,7.00845049503948e-06,0.1015104091706515,0.3020034030455981,9650961,-30.90826019667974,9.472556187145639e-210,0.10048793353554003,0.3006507998152222,113745,-30.50328073438076,1.3321221998523132e-203
CC_PRESSURE,0.0,0.0,10885,0.00048477993011089343,0.022012603347403334,49507,-2.2976540304561137,0.021584889983727568,0.012810123261300092,0.11245454776783784,9650961,-11.884761735468752,1.421139046122463e-32,0.00805310123521913,0.08937739661559808,113745,-9.400438214523124,5.521319958445341e-21
CC_OBESITY,0.561966008268259,0.49616814742986637,10885,0.523178540408427,0.4994675107605735,49507,7.34442758615784,2.0923670950737464e-13,0.25501988869294984,0.4358724179729261,9650961,73.41754454740048,0.0,0.28556859642182075,0.4516868016991994,113745,60.447955930888625,0.0
CC_HYPERTENSION,0.0750574184657786,0.26349607381928647,10885,0.07720120387015977,0.2669131263771896,49507,-0.760443791822339,0.4469923242351017,0.32876777763375065,0.4697654190014261,9650961,-56.33707784752685,0.0,0.30017143610708164,0.4583343669269743,113745,-50.451214990851376,0.0
CC_HYPOTHYROID,0.02489664676159853,0.1558173104807738,10885,0.032399458662411375,0.17706034844648505,49507,-4.086697359389246,4.3812208389950187e-05,0.07832453161918279,0.2686816086856012,9650961,-20.742537748756202,1.4386007570216758e-95,0.07482526704470527,0.26311034771107217,113745,-19.474061368655278,2.434050316390891e-84
CC_DX_CNT,2.333302710151585,1.9168390963352764,10885,2.333467994425031,1.9378382497965623,49507,-0.008072667403529087,0.9935590399371945,2.9548724733215685,2.913004390859751,9650961,-22.25650272769973,9.819238432983948e-110,2.759374038419271,2.5902612607877704,113745,-16.728640153394956,9.494246527199029e-63
ACUTE2,0.019843821773082224,0.14336794402464184,10885,0.029773567374310705,0.17649373248176867,49507,-5.4853496376655215,4.143032290285441e-08,0.06049604801014117,0.25841858157831415,9650961,-16.409654132778766,1.6344074124748085e-60,0.04960218031561827,0.23366120084947217,113745,-13.054195666536573,6.378947594499479e-39
ACUTE6,0.061552595314653194,0.26680211114995717,10885,0.08766437069505323,0.3304383832607424,49507,-7.71031426477734,1.2741903954419263e-14,0.16755844314364135,0.5056474625819558,9650961,-21.868954290816472,5.162609804410003e-106,0.14994065673216406,0.4751320612466584,113745,-19.122160422162576,2.1612246925071637e-81
IP_BIN6,0.011483693155718878,0.10654980492424655,10885,0.02169390187246248,0.1574129277615564,49507,-6.450084419468561,1.126297541922613e-10,0.05496406005578097,0.28121536116234014,9650961,-16.129956688007425,1.5740817161389126e-58,0.04862631324453822,0.27123631116541813,113745,-14.182550688860744,1.2752207969714632e-45
ER_BIN6,0.05126320624712908,0.2442644402466886,10885,0.06825297432686286,0.291213565552356,49507,-5.664438321240858,1.4817554185336097e-08,0.12247547161365588,0.42226064266417296,9650961,-17.591645315668732,2.8618028788240415e-69,0.11102026462701657,0.3957463477712053,113745,-15.474260139718695,5.812187278401446e-54
LOB,0.9591180523656407,0.19802579777449575,10885,0.9527743551416972,0.21212329483933418,49507,2.858249165123596,0.004261314304989885,0.80208375103785,0.39842869350432997,9650961,41.11474751743234,0.0,0.8030067255703548,0.3977289466291937,113745,40.47334453064458,0.0
