,C0 Pred,C1 Pred,C2 Pred
C0 True,0.5569032644504343,0.40925426774483376,0.033842467804731956
C1 True,0.152484379648914,0.5752752157096103,0.27224040464147575
C2 True,0.020757575757575756,0.16272727272727272,0.8165151515151515
