,C0 Pred,C1 Pred,C2 Pred
C0 True,0.5273592267979349,0.05621923400168087,0.4164215392003842
C1 True,0.4724361270296084,0.055664995224450814,0.4718988777459408
C2 True,0.41607896323086196,0.055334538878842675,0.5285864978902953
