,C0 Pred,C1 Pred,C2 Pred
C0 True,0.843828790971305,0.1561712090286949,0.0
C1 True,0.1142102435530086,0.7748030085959885,0.11098674785100286
C2 True,0.0,0.04755877034358047,0.9524412296564195
