,C0 Pred,C1 Pred,C2 Pred
C0 True,0.5352833473406171,0.072712810661544,0.3920038419978389
C1 True,0.4612135864374403,0.0762744746895893,0.4625119388729704
C2 True,0.38854731766124173,0.07427667269439421,0.5371760096443641
