,test_statistic,p,-log2(p),C,RMST-6-Months,RMST-12-Months,RMST-18-Months,RMST-24-Months
0,0.21538433067310928,0.6425795591053582,0.6380530064626844,0,-0.040582959641259464,-0.03237873376295042,-0.02428223502034399,-0.015394252963947253
1,400.1902971975211,5.0062135276473864e-89,293.3278806180504,1,0.0,-2.1533883315443614,-7.248071983174256,-12.096947454253943
2,83.152257412254,7.597055782512094e-20,63.513121483261685,2,0.13181818181818183,0.7548574998665583,2.269825050908345,3.8600576246395164
