,Treated,Treated,Treated,Matched Controls,Matched Controls,Matched Controls,Test-TC,Test-TC,General Population,General Population,General Population,Test-TG,Test-TG,Random,Random,Random,Test-TR,Test-TR
,mean,std,count,mean,std,count,t-stat,pval,mean,std,count,t-stat,pval,mean,std,count,t-stat,pval
CC_ISCHEMIC,0.02936630602782071,0.16896168152190943,647,0.02627511591962906,0.15997701514987106,3235,0.4444206883415478,0.6567632452696699,0.02936630602782071,0.16896168152190943,647,0.0,1.0,0.02627511591962906,0.15997701514987106,3235,0.4444206883415478,0.6567632452696699
ER_BIN2,0.012364760432766615,0.11059284317072662,647,0.011746522411128285,0.10775959888969809,3235,0.1326305668274026,0.8944924346510972,0.012364760432766615,0.11059284317072662,647,0.0,1.0,0.011746522411128285,0.10775959888969809,3235,0.1326305668274026,0.8944924346510972
CC_SPINAL_CORD,0.0,0.0,647,0.0,0.0,3235,,,0.0,0.0,647,,,0.0,0.0,3235,,
ALLOW_ER,4.9737248840803705,73.07543658705426,647,6.484491499227203,78.51258626560819,3235,-0.4518645800548797,0.6513918002165928,4.9737248840803705,73.07543658705426,647,0.0,1.0,6.484491499227203,78.51258626560819,3235,-0.4518645800548797,0.6513918002165928
CC_ENDOMETRIAL_CANCER,0.0030911901081916537,0.05555542263528526,647,0.002472952086553323,0.04967493710523716,3235,0.28313767958018143,0.7770864034849327,0.0030911901081916537,0.05555542263528526,647,0.0,1.0,0.002472952086553323,0.04967493710523716,3235,0.28313767958018143,0.7770864034849327
CC_CEREBRAL_PALSY,0.0015455950540958269,0.03931405669853757,647,0.0009273570324574962,0.030443119547759964,3235,0.44734043680230084,0.6546542459303231,0.0015455950540958269,0.03931405669853757,647,0.0,1.0,0.0009273570324574962,0.030443119547759964,3235,0.44734043680230084,0.6546542459303231
CC_LUNG_CANCER,0.0015455950540958269,0.03931405669853757,647,0.0015455950540958269,0.03928973621572842,3235,0.0,1.0,0.0015455950540958269,0.03931405669853757,647,0.0,1.0,0.0015455950540958269,0.03928973621572842,3235,0.0,1.0
CC_HEPATITIS_E,0.0,0.0,647,0.0,0.0,3235,,,0.0,0.0,647,,,0.0,0.0,3235,,
CC_ANEMIA,0.0571870170015456,0.2323792684669271,647,0.07264296754250386,0.2595896711143597,3235,-1.4059614499641995,0.15981564661393244,0.0571870170015456,0.2323792684669271,647,0.0,1.0,0.07264296754250386,0.2595896711143597,3235,-1.4059614499641995,0.15981564661393244
CC_ARTHRITIS,0.1375579598145286,0.34470192080277,647,0.13261205564142195,0.3392074086578635,3235,0.3376481310884774,0.7356466320894539,0.1375579598145286,0.34470192080277,647,0.0,1.0,0.13261205564142195,0.3392074086578635,3235,0.3376481310884774,0.7356466320894539
CC_BPH,0.0,0.0,647,0.0,0.0,3235,,,0.0,0.0,647,,,0.0,0.0,3235,,
CC_COPD,0.00927357032457496,0.09592597909053434,647,0.005873261205564142,0.07642363142406622,3235,0.986922901314221,0.3237419751890468,0.00927357032457496,0.09592597909053434,647,0.0,1.0,0.005873261205564142,0.07642363142406622,3235,0.986922901314221,0.3237419751890468
CC_TOBACCO,0.0,0.0,647,0.0055641421947449764,0.07439686456546475,3235,-1.9021771470247852,0.05722197867487098,0.0,0.0,647,,,0.0055641421947449764,0.07439686456546475,3235,-1.9021771470247852,0.05722197867487098
CC_TRAUMATIC_BRAIN,0.0,0.0,647,0.0021638330757341576,0.04647384794834743,3235,-1.1841930137282977,0.2364092044104474,0.0,0.0,647,,,0.0021638330757341576,0.04647384794834743,3235,-1.1841930137282977,0.2364092044104474
CC_ADHD,0.03400309119010819,0.18137730713793643,647,0.03400309119010819,0.18126510341105972,3235,0.0,1.0,0.03400309119010819,0.18137730713793643,647,0.0,1.0,0.03400309119010819,0.18126510341105972,3235,0.0,1.0
