,C0 Pred,C1 Pred,C2 Pred
C0 True,0.44399520814615157,0.5557053009883198,0.0002994908655286014
C1 True,0.009520975900029753,0.931865516215412,0.058613507884558165
C2 True,0.0,0.22575757575757577,0.7742424242424243
