,test_statistic,p,-log2(p),C,RMST-6-Months,RMST-12-Months,RMST-18-Months,RMST-24-Months
0,0.5871595099673464,0.44351962539583467,1.1729301508236778,0,0.007561929595828687,0.021240063511731577,0.09111767770049894,0.1995272705340696
1,6.465813619885885,0.010996928143764479,6.506755608813633,1,0.0058139534883725474,0.1257245941082168,0.3309060967611046,0.5519798861030374
2,3.0485251656650147,0.08081049574841619,3.629313505946069,2,0.0888888888888868,0.28780114409673985,0.8446892287182113,1.5247221945575014
