,test_statistic,p,-log2(p),C,RMST-6-Months,RMST-12-Months,RMST-18-Months,RMST-24-Months
0,5.907453454246853,0.015076951512935907,6.051511437678134,0,0.005940594059405058,0.08043090348139259,0.24043322204968476,0.4293808524548055
1,2.9242526936043034,0.08725761737840149,3.5185751091762203,1,0.07619047619047592,0.2588928071593344,0.8019641028187596,1.4143182778386674
2,0.2705189549181384,0.60298386527184,0.7298086960849393,2,0.009459459459459474,-0.07879691227843644,-0.2686774042036486,-0.3870537615883052
