,C0 Pred,C1 Pred,C2 Pred
C0 True,0.6853013567054869,0.2311952215151879,0.08350342177932525
C1 True,0.24350823782234957,0.5115508595988538,0.24494090257879655
C2 True,0.02316154309825196,0.18563893911995177,0.7911995177817963
