,C0 Pred,C1 Pred,C2 Pred
C0 True,0.5639412997903563,0.13387241689128482,0.3021862833183588
C1 True,0.4211544183278786,0.1423683427551324,0.436477238916989
C2 True,0.30303030303030304,0.13712121212121212,0.5598484848484848
