,C0 Pred,C1 Pred,C2 Pred,C3 Pred,C4 Pred,C5 Pred
C0 True,0.7852060859560239,0.14481797435685545,0.06419049919587065,0.005785440491249928,0.0,0.0
C1 True,0.016787832408647407,0.9672169231189702,0.01599524447238241,0.0,0.0,0.0
C2 True,0.0,0.10947620100387302,0.7665626765580092,0.12151285137602659,0.002448271062091102,0.0
C3 True,0.0,0.000602948736663726,0.31894718803749705,0.6804498632258392,0.0,0.0
C4 True,0.0,0.0,0.07980890022459934,0.33177890288933726,0.5884121968860634,0.0
C5 True,0.0,0.0,0.001153066396350735,0.1941523061327927,0.2985935124176381,0.5061011150532184
